ArticuloID,Descripcion,Articulo_Tipo,Articulo_Grupo,Articulo_Clase,Precio
215-1928L,CALAVERA TSURU I SEDAN 85-87 IZQ,CALAVERAS,NISSAN,TAIWAN,300
215-1928R,CALAVERA TSURU I SEDAN 85-87 DER,CALAVERAS,NISSAN,TAIWAN,300
215-1930L,CALAVERA TSURU II SEDAN 88-89 IZQ,CALAVERAS,NISSAN,TAIWAN,300
215-1930R,CALAVERA TSURU II SEDAN 88-89 DER,CALAVERAS,NISSAN,TAIWAN,300
215-1950L,CALAVERA TSURU VAGONETA 84-87 IZQ,CALAVERAS,NISSAN,TAIWAN,260
215-1950R,CALAVERA TSURU VAGONETA 84-87 DER,CALAVERAS,NISSAN,TAIWAN,260
215-1962L,CALAVERA TSURU II SEDAN 90-91 IZQ,CALAVERAS,NISSAN,TAIWAN,280
215-1962R,CALAVERA TSURU II SEDAN 90-91 DER,CALAVERAS,NISSAN,TAIWAN,280
215-1967L,CALAVERA TSURU III SEDAN 92-93 IZQ,CALAVERAS,NISSAN,TAIWAN,260
215-1967R,CALAVERA TSURU III SEDAN 92-93 DER,CALAVERAS,NISSAN,TAIWAN,260
215-1990L,CALAVERA TSUBAME 94-02 IZQ,CALAVERAS,NISSAN,TAIWAN,330
215-1990R,CALAVERA TSUBAME 94-02 DER,CALAVERAS,NISSAN,TAIWAN,330
215-1991L,CALAVERA TSURU III SEDAN 94-96 IZQ,CALAVERAS,NISSAN,TAIWAN,280
215-1991L3,CALAVERA TSURU III 01-03 FILO ROJO IZQ,CALAVERAS,NISSAN,TAIWAN,350
215-1991LC,CALAVERA TSURU III 01-03 FILO NEGRO IZQ,CALAVERAS,NISSAN,TAIWAN,350
215-1991R,CALAVERA TSURU III SEDAN 94-96 DER,CALAVERAS,NISSAN,TAIWAN,280
215-1991R3,CALAVERA TSURU III 01-03 FILO ROJO DER,CALAVERAS,NISSAN,TAIWAN,350
215-1991RC,CALAVERA TSURU III 01-03 FILO NEGRO DER,CALAVERAS,NISSAN,TAIWAN,350
216-1508L,CUARTO PUNTA MAZDA PU 86-93 AMBAR IZQ,CUARTOS,MAZDA,TAIWAN,80
216-1508R,CUARTO PUNTA MAZDA PU 86-93 AMBAR DER,CUARTOS,MAZDA,TAIWAN,80
216-1606,CUARTO FRONTAL MAZDA PU 86-93 LH=RH,CUARTOS,MAZDA,TAIWAN,50
216-1906L,CALAVERA MAZDA PU 81-84 IZQ,CALAVERAS,MAZDA,TAIWAN,150
216-1906R,CALAVERA MAZDA PU 81-84 DER,CALAVERAS,MAZDA,TAIWAN,150
216-1912L1,CALAVERA MAZDA PU 86-93 CROMADA IZQ,CALAVERAS,MAZDA,TAIWAN,180
216-1912L2,CALAVERA MAZDA PU 86-93 PINTADA IZQ,CALAVERAS,MAZDA,TAIWAN,170
216-1912R1,CALAVERA MAZDA PU 86-93 CROMADA DER,CALAVERAS,MAZDA,TAIWAN,180
216-1912R2,CALAVERA MAZDA PU 86-93 PINTADA DER,CALAVERAS,MAZDA,TAIWAN,170
217-1309L,CALAVERA CIVIC 99-00 SDN ROJO/BCO/AMB INT IZQ,CALAVERAS,HONDA,TAIWAN,600
217-1309R,CALAVERA CIVIC 99-00 SDN ROJO/BCO/AMB INT DER,CALAVERAS,HONDA,TAIWAN,600
221-1110L,FARO ATOS 2001 IZQ,FAROS,DODGE,TAIWAN,600
221-1110R,FARO ATOS 2001 DER,FAROS,DODGE,TAIWAN,600
221-1124L,FARO ATOS 02-04 IZQ ***,FAROS,DODGE,TAIWAN,900
221-1124R,FARO ATOS 02-04 DER ***,FAROS,DODGE,TAIWAN,900
22137623,MOTOVENT VENTURE 97-98 P/RAD COMPLETO IZQ,MOTOVENTILADORES,CHEVROLET,TAIWAN,2000
22137624,MOTOVENT VENTURE 97-98 P/ A/A COMPLETO DER,MOTOVENTILADORES,CHEVROLET,TAIWAN,2000
22611204,MOLDURA PARRILLA MALIBU 00-03 CROMADA,MOLDURAS,CHEVROLET,TAIWAN,300
22629167,MOTOVENT CAVALIER 95-03 P/ A/A  COMPLETO,MOTOVENTILADORES,CHEVROLET,TAIWAN,2000
22642464,MOLDURA PARRILLA MALIBU 97-99 CROMADA,MOLDURAS,CHEVROLET,TAIWAN,220
3025-5054,RAD DATSUN SD 79-84 Y NISSAN PU 81-91 STD 2 LIN,RADIADORES,NISSAN,TAIWAN,1400
3044-5130,RAD MUSTANG / FMONT / COUGAR /THUN 85-88 STD 3 LIN,RADIADORES,FORD,TAIWAN,2600
3045-5153A,RAD LTD, CROWN VICT, MARQUIS 79-84 AUT 3 LIN,RADIADORES,FORD,TAIWAN,3300
3064-5347,RAD CHEV PU 69-91 STD 3 LIN,RADIADORES,CHEVROLET,TAIWAN,2500
3065-5349A,RAD S-10 82-90, CELEBRITY (TODOS) AUT 2R LIN,RADIADORES,CHEVROLET,TAIWAN,2500
3073-5318,RAD CARIBE / ATLAN 80-84 M 1600 STD 2R LIN,RADIADORES,VOLSKWAGEN,TAIWAN,1300
3078-5349,RAD S-10 82-90, CELEBRITY (TODOS) STD 2R LIN,RADIADORES,CHEVROLET,TAIWAN,2200
3079-5347A,RAD CHEV PU 69-91 AUT 3 LIN,RADIADORES,CHEVROLET,TAIWAN,2600
3083-5397A,RAD FORD PU 80-91 (8 CIL) AUT 3 LIN,RADIADORES,FORD,TAIWAN,2900
3084-5157,RAD TOPAZ 84-91 STD 2 LIN,RADIADORES,FORD,TAIWAN,1800
3085-5065,RAD TSURU I 84-87 STD 2 LIN,RADIADORES,NISSAN,TAIWAN,1400
3086-5378,RAD DODGE PU 81-93 (6 Y 8 CIL) STD 3 LIN,RADIADORES,DODGE,TAIWAN,2900
3087-5378A,RAD DODGE PU 81-93 (6 Y 8 CIL) AUT 3 LIN,RADIADORES,DODGE,TAIWAN,3300
3088-5374,RAD DODGE PU 73-80 (6 Y 8 CIL) STD 3 LIN,RADIADORES,DODGE,TAIWAN,2700
3089-5157A,RAD TOPAZ 84-91 AUT 2 LIN,RADIADORES,FORD,TAIWAN,2100
3091-5130A,RAD MUSTANG / FMONT / COUGAR /THUN 85-88 AUT 3 LIN,RADIADORES,FORD,TAIWAN,2900
3098-5070,RAD TSURU II 88-91 STD 2 LIN,RADIADORES,NISSAN,TAIWAN,1500
3115-5396,RAD FORD PU 65-79 STD 3 LIN,RADIADORES,FORD,TAIWAN,2800
3116-5397,RAD FORD PU 80-91 (8 CIL) STD 3 LIN,RADIADORES,FORD,TAIWAN,2700
3117-5162,RAD COUGAR / THUNDERBIRD 89-91 STD 2 LIN,RADIADORES,FORD,TAIWAN,1700
3118-5162A,RAD COUGAR / THUNDERBIRD 89-91 AUT 2 LIN,RADIADORES,FORD,TAIWAN,2500
3119-5313,RAD CARIB/ATLAN/GOLF/JETTA M1600/1800 84-92 STD 2R,RADIADORES,VOLSKWAGEN,TAIWAN,1300
312-1109L,FARO TOYOTA PU T100 93-98 C/BASE IZQ ***,FAROS,TOYOTA,TAIWAN,1200
312-1109R,FARO TOYOTA PU T100 93-98 C/BASE DER ***,FAROS,TOYOTA,TAIWAN,1200
312-1156L,FARO CAMRY 02-03 IZQ,FAROS,TOYOTA,TAIWAN,2500
312-1156R,FARO CAMRY 02-03 DER,FAROS,TOYOTA,TAIWAN,2500
312-1160L,FARO COROLLA 02-03 IZQ,FAROS,TOYOTA,TAIWAN,2000
312-1160R,FARO COROLLA 02-03 DER,FAROS,TOYOTA,TAIWAN,2000
312-1162L,FARO MATRIX 03-04 IZQ,FAROS,TOYOTA,TAIWAN,2500
312-1162R,FARO MATRIX 03-04 DER,FAROS,TOYOTA,TAIWAN,2500
312-1501L1,CUARTO PUNTA TOYOTA PU 89-95 CROM LISO TRAC N IZQ,CUARTOS,TOYOTA,TAIWAN,140
312-1501L2,CUARTO PUNTA TOYOTA PU 89-95 NEGRO LISO TRAC N IZQ,CUARTOS,TOYOTA,TAIWAN,140
312-1501R1,CUARTO PUNTA TOYOTA PU 89-95 CROM LISO TRAC N DER,CUARTOS,TOYOTA,TAIWAN,140
312-1501R2,CUARTO PUNTA TOYOTA PU 89-95 NEGRO LISO TRAC N DER,CUARTOS,TOYOTA,TAIWAN,140
312-1509L,CUARTO PUNTA TOYOTA PU T100 93-98 BICOLOR IZQ ***,CUARTOS,TOYOTA,TAIWAN,350
312-1509R,CUARTO PUNTA TOYOTA PU T100 93-98 BICOLOR DER ***,CUARTOS,TOYOTA,TAIWAN,350
312-1512L,CUARTO PUNTA TOYOTA PU 84-88 AMB CROM TRAC NOR IZQ,CUARTOS,TOYOTA,TAIWAN,120
312-1512L2,CUARTO PUNTA TOYOTA PU 84-88 AMB NEGR TRAC NOR IZQ,CUARTOS,TOYOTA,TAIWAN,110
312-1512R,CUARTO PUNTA TOYOTA PU 84-88 AMB CROM TRAC NOR DER,CUARTOS,TOYOTA,TAIWAN,120
312-1512R2,CUARTO PUNTA TOYOTA PU 84-88 AMB NEGR TRAC NOR DER,CUARTOS,TOYOTA,TAIWAN,110
312-1608L,CUARTO FRONTAL TOYOTA PU T100 93-98 AMBAR IZQ ***,CUARTOS,TOYOTA,TAIWAN,300
312-1608R,CUARTO FRONTAL TOYOTA PU T100 93-98 AMBAR DER ***,CUARTOS,TOYOTA,TAIWAN,300
312-1908L,CALAVERA TOYOTA PU T100 93-98 IZQ ***,CALAVERAS,TOYOTA,TAIWAN,600
312-1908R,CALAVERA TOYOTA PU T100 93-98 DER ***,CALAVERAS,TOYOTA,TAIWAN,600
312-1909L,CALAVERA TOYOTA PU 89-95 LISA IZQ ***,CALAVERAS,TOYOTA,TAIWAN,350
312-1909R,CALAVERA TOYOTA PU 89-95 LISA DER ***,CALAVERAS,TOYOTA,TAIWAN,350
312-1938L,CALAVERA CAMRY 02-03 IZQ,CALAVERAS,TOYOTA,TAIWAN,1400
312-1938R,CALAVERA CAMRY 02-03 DER,CALAVERAS,TOYOTA,TAIWAN,1400
312-1942L,CALAVERA COROLLA 03-04 IZQ,CALAVERAS,TOYOTA,TAIWAN,1400
312-1942R,CALAVERA COROLLA 03-04 DER,CALAVERAS,TOYOTA,TAIWAN,1400
3122-5112A,RAD SHADOW AUT (TODOS) EXCEPTO TURBO 2 LIN,RADIADORES,DODGE,TAIWAN,2000
3123-5112,RAD SHADOW STD (TODOS) EXCEPTO TURBO 2 LIN,RADIADORES,DODGE,TAIWAN,1700
3124-5110A,RAD SPIRIT 90-91 AUT (EXCEPTO TURBO) 2R LIN,RADIADORES,DODGE,TAIWAN,2000
3125-5310,RAD COMBI 88-96 2 LIN,RADIADORES,VOLSKWAGEN,TAIWAN,2100
3126-5052,RAD DATSUN SD 74-78 Y PU 73-80 STD 2 LIN,RADIADORES,NISSAN,TAIWAN,1200
3130-5005A,RAD CUTLASS, CENTURY, MALIBU (TODOS) AUT 3 LIN,RADIADORES,CHEVROLET,TAIWAN,2800
3131-5005,RAD CUTLASS, MALIBU (TODOS) STD 3 LIN,RADIADORES,CHEVROLET,TAIWAN,2400
3133-5337,RAD CAVALIER 90-94 STD 2R LIN,RADIADORES,CHEVROLET,TAIWAN,1900
3134-5337A,RAD CAVALIER 90-94 AUT 2R LIN,RADIADORES,CHEVROLET,TAIWAN,2200
3135-5408A,RAD FORD PU 92-96 (8 CIL) AUT 3 LIN,RADIADORES,FORD,TAIWAN,3200
3136-5408,RAD FORD PU 92-96 (8 CIL) STD 3 LIN,RADIADORES,FORD,TAIWAN,2900
3137-5410,RAD FORD PU 92-95 (6 CIL) STD 2 LIN,RADIADORES,FORD,TAIWAN,2200
3138-5336A,RAD CHEV PU 92-98 AUT 2R LIN,RADIADORES,CHEVROLET,TAIWAN,2600
3139-5336,RAD CHEV PU 92-98 STD 2R LIN,RADIADORES,CHEVROLET,TAIWAN,2300
314-1127L,FARO GALANT 99-03 IZQ,FAROS,MITSUBISHI,TAIWAN,2000
314-1127R,FARO GALANT 99-03 DER,FAROS,MITSUBISHI,TAIWAN,2000
3142-5341A,RAD SUBURBAN 92-94 AUT 2R LIN,RADIADORES,CHEVROLET,TAIWAN,3800
3143-5341,RAD SUBURBAN 92-94 STD 2R LIN,RADIADORES,CHEVROLET,TAIWAN,3300
3144-5506,RAD NISSAN PU 94-98 (D-21) STD 2 LIN,RADIADORES,NISSAN,TAIWAN,2000
315-1101L,FARO TSURU III 92-93 Y 97-00 C/AJUS IZQ DEPO,FAROS,NISSAN,TAIWAN,400
315-1101R,FARO TSURU III 92-93 Y 97-00 C/AJUS DER DEPO,FAROS,NISSAN,TAIWAN,400
315-1108L,FARO SENTRA 96-99 / LUCINO 96-98 C/AJUSTES IZQ,FAROS,NISSAN,TAIWAN,480
315-1108R,FARO SENTRA 96-99 / LUCINO 96-98 C/AJUSTES DER,FAROS,NISSAN,TAIWAN,480
315-1109L,FARO PATHFINDER 97-98 C/AJUSTES IZQ,FAROS,NISSAN,TAIWAN,900
315-1109R,FARO PATHFINDER 97-98 C/AJUSTES DER,FAROS,NISSAN,TAIWAN,900
315-1112L,FARO QUEST / VILLAGER 96-98 C/BASE IZQ,FAROS,NISSAN,TAIWAN,1000
315-1112R,FARO QUEST / VILLAGER 96-98 C/BASE DER,FAROS,NISSAN,TAIWAN,1000
315-1117L,FARO MAXIMA 95-96 IZQ,FAROS,NISSAN,TAIWAN,1000
315-1117R,FARO MAXIMA 95-96 DER,FAROS,NISSAN,TAIWAN,1000
315-1126L,FARO MAXIMA 97-99 C/BASE IZQ,FAROS,NISSAN,TAIWAN,1600
315-1126R,FARO MAXIMA 97-99 C/BASE DER,FAROS,NISSAN,TAIWAN,1600
315-1130L,FARO X-TERRA 00-01 / FRONTIER 98-00 C/AJUSTES IZQ,FAROS,NISSAN,TAIWAN,700
315-1130R,FARO X-TERRA 00-01 / FRONTIER 98-00 C/AJUSTES DER,FAROS,NISSAN,TAIWAN,700
315-1131L,FARO ALTIMA 98-99 C/BASE IZQ,FAROS,NISSAN,TAIWAN,1300
315-1131R,FARO ALTIMA 98-99 C/BASE DER,FAROS,NISSAN,TAIWAN,1300
315-1136L,FARO PATHFINDER 99-03 IZQ,FAROS,NISSAN,TAIWAN,1200
315-1136R,FARO PATHFINDER 99-03 DER,FAROS,NISSAN,TAIWAN,1200
315-1137L,FARO MAXIMA 00-01 C/BASE IZQ,FAROS,NISSAN,TAIWAN,1400
315-1137R,FARO MAXIMA 00-01 C/BASE DER,FAROS,NISSAN,TAIWAN,1400
315-1138L,FARO ALTIMA 00-01 IZQ,FAROS,NISSAN,TAIWAN,1600
315-1138R,FARO ALTIMA 00-01 DER,FAROS,NISSAN,TAIWAN,1600
315-1139L,FARO SENTRA 01-03 C/BASE IZQ,FAROS,NISSAN,TAIWAN,1000
315-1139R,FARO SENTRA 01-03 C/BASE DER,FAROS,NISSAN,TAIWAN,1000
315-1141L1,FARO FRONTIER 01-03 C/BASE IZQ,FAROS,NISSAN,TAIWAN,1200
315-1141R1,FARO FRONTIER 01-03 C/BASE DER,FAROS,NISSAN,TAIWAN,1200
315-1142L,FARO TSURU III 01-03 C/AJUSTES IZQ,FAROS,NISSAN,TAIWAN,650
315-1142R,FARO TSURU III 01-03 C/AJUSTES DER,FAROS,NISSAN,TAIWAN,650
315-1143L,FARO QUEST / VILLAGER 01-02 C/BASE IZQ,FAROS,NISSAN,TAIWAN,1800
315-1143R,FARO QUEST / VILLAGER 01-02 C/BASE DER,FAROS,NISSAN,TAIWAN,1800
315-1145L,FARO ALTIMA 02-03 IZQ,FAROS,NISSAN,TAIWAN,2500
315-1145R,FARO ALTIMA 02-03 DER,FAROS,NISSAN,TAIWAN,2500
315-1501L,CUARTO PUNTA TSURU I 84 IZQ,CUARTOS,NISSAN,TAIWAN,70
315-1501R,CUARTO PUNTA TSURU I 84 DER,CUARTOS,NISSAN,TAIWAN,70
315-1502L,CUARTO PUNTA TSURU I 85-87 BLANCO IZQ,CUARTOS,NISSAN,TAIWAN,50
315-1502R,CUARTO PUNTA TSURU I 85-87 BLANCO DER,CUARTOS,NISSAN,TAIWAN,50
315-1503L,CUARTO PUNTA TSURU II 88-91 BICOLOR IZQ,CUARTOS,NISSAN,TAIWAN,75
315-1503LC,CUARTO PUNTA TSURU II 88-89 BLANCO IZQ,CUARTOS,NISSAN,TAIWAN,70
315-1503LY,CUARTO PUNTA TSURU II 90-91 AMBAR IZQ,CUARTOS,NISSAN,TAIWAN,70
315-1503R,CUARTO PUNTA TSURU II 88-91 BICOLOR DER,CUARTOS,NISSAN,TAIWAN,75
315-1503RC,CUARTO PUNTA TSURU II 88-89 BLANCO DER,CUARTOS,NISSAN,TAIWAN,70
315-1503RY,CUARTO PUNTA TSURU II 90-91 AMBAR DER,CUARTOS,NISSAN,TAIWAN,70
315-1504L,CUARTO PUNTA TSURU III 92-93 IZQ,CUARTOS,NISSAN,TAIWAN,95
315-1504LAY,CUARTO PUNTA TSURU III 97-99 AMBAR IZQ,CUARTOS,NISSAN,TAIWAN,95
315-1504R,CUARTO PUNTA TSURU III 92-93 DER,CUARTOS,NISSAN,TAIWAN,95
315-1504RAY,CUARTO PUNTA TSURU III 97-99 AMBAR DER,CUARTOS,NISSAN,TAIWAN,95
315-1506L,CUARTO PUNTA NISSAN PU 90-03 CROM BICOLOR IZQ,CUARTOS,NISSAN,TAIWAN,160
315-1506L2,CUARTO PUNTA NISSAN PU 90-03 PINT BICOLOR IZQ,CUARTOS,NISSAN,TAIWAN,140
315-1506R,CUARTO PUNTA NISSAN PU 90-03 CROM BICOLOR DER,CUARTOS,NISSAN,TAIWAN,160
315-1506R2,CUARTO PUNTA NISSAN PU 90-03 PINT BICOLOR DER,CUARTOS,NISSAN,TAIWAN,140
315-1510L,CUARTO PUNTA NISSAN PU 87-89 D-21 PINT BICOLOR IZQ,CUARTOS,NISSAN,TAIWAN,180
315-1510R,CUARTO PUNTA NISSAN PU 87-89 D-21 PINT BICOLOR DER,CUARTOS,NISSAN,TAIWAN,180
315-1511L,CUARTO PUNTA MAXIMA 95-96 IZQ,CUARTOS,NISSAN,TAIWAN,400
315-1511R,CUARTO PUNTA MAXIMA 95-96 DER,CUARTOS,NISSAN,TAIWAN,400
315-1514L,CUARTO PUNTA SENTRA 96-99 IZQ,CUARTOS,NISSAN,TAIWAN,200
315-1514R,CUARTO PUNTA SENTRA 96-99 DER,CUARTOS,NISSAN,TAIWAN,200
315-1515L,CUARTO PUNTA PATHFINDER 99-03 BICOLOR IZQ,CUARTOS,NISSAN,TAIWAN,400
315-1515L1,CUARTO PUNTA PATHFINDER 97-98 CROMADO IZQ,CUARTOS,NISSAN,TAIWAN,250
315-1515R,CUARTO PUNTA PATHFINDER 99-03 BICOLOR DER,CUARTOS,NISSAN,TAIWAN,400
315-1515R1,CUARTO PUNTA PATHFINDER 97-98 CROMADO DER,CUARTOS,NISSAN,TAIWAN,250
315-1517L,CUARTO PUNTA QUEST / VILLAGER 96-98 IZQ,CUARTOS,NISSAN,TAIWAN,400
315-1517R,CUARTO PUNTA QUEST / VILLAGER 96-98 DER,CUARTOS,NISSAN,TAIWAN,400
315-1518L,CUARTO PUNTA NISSAN PU 87-89 D-21 PINT AMBAR IZQ,CUARTOS,NISSAN,TAIWAN,180
315-1518R,CUARTO PUNTA NISSAN PU 87-89 D-21 PINT AMBAR DER,CUARTOS,NISSAN,TAIWAN,180
315-1530L,CUARTO PUNTA MAXIMA 97-99 IZQ,CUARTOS,NISSAN,TAIWAN,400
315-1530R,CUARTO PUNTA MAXIMA 97-99 DER,CUARTOS,NISSAN,TAIWAN,400
315-1531L,CUARTO PUNTA ALTIMA 98-99 IZQ,CUARTOS,NISSAN,TAIWAN,400
315-1531R,CUARTO PUNTA ALTIMA 98-99 DER,CUARTOS,NISSAN,TAIWAN,400
315-1533L,CUARTO PUNTA QUEST / VILLAGER 99-00 IZQ,CUARTOS,NISSAN,TAIWAN,400
315-1533R,CUARTO PUNTA QUEST / VILLAGER 99-00 DER,CUARTOS,NISSAN,TAIWAN,400
315-1902L,CALAVERA NISSAN PU 87-97 D-21 AMER (LARGA) IZQ,CALAVERAS,NISSAN,TAIWAN,260
315-1902L1,CALAVERA NISSAN PU KING CAB 95-03 D-21 LARGA IZQ,CALAVERAS,NISSAN,TAIWAN,260
315-1902R,CALAVERA NISSAN PU 87-97 D-21 AMER (LARGA) DER,CALAVERAS,NISSAN,TAIWAN,260
315-1902R1,CALAVERA NISSAN PU KING CAB 95-03 D-21 LARGA DER,CALAVERAS,NISSAN,TAIWAN,260
315-1903L,CALAVERA PATHFINDER 87-95 IZQ,CALAVERAS,NISSAN,TAIWAN,400
315-1903R,CALAVERA PATHFINDER 87-95 DER,CALAVERAS,NISSAN,TAIWAN,400
315-1905LC,CALAVERA SENTRA 2000 ROJO/BCO IZQ,CALAVERAS,NISSAN,TAIWAN,300
315-1905LY,CALAVERA SENTRA 96-99 ROJO/AMBAR IZQ,CALAVERAS,NISSAN,TAIWAN,300
315-1905RC,CALAVERA SENTRA 2000 ROJO/BCO DER,CALAVERAS,NISSAN,TAIWAN,300
315-1905RY,CALAVERA SENTRA 96-99 ROJO/AMBAR DER,CALAVERAS,NISSAN,TAIWAN,300
315-1906L,CALAVERA PATHFINDER 96-98 IZQ,CALAVERAS,NISSAN,TAIWAN,900
315-1906R,CALAVERA PATHFINDER 96-98 DER,CALAVERAS,NISSAN,TAIWAN,900
315-1927L,CALAVERA FRONTIER 01-03 IZQ,CALAVERAS,NISSAN,TAIWAN,450
315-1927R,CALAVERA FRONTIER 01-03 DER,CALAVERAS,NISSAN,TAIWAN,450
315-1931L,CALAVERA PATHFINDER 99-02 IZQ,CALAVERAS,NISSAN,TAIWAN,1100
315-1931R,CALAVERA PATHFINDER 99-02 DER,CALAVERAS,NISSAN,TAIWAN,1100
315-1932L,CALAVERA MAXIMA 00-01 IZQ,CALAVERAS,NISSAN,TAIWAN,1100
315-1932R,CALAVERA MAXIMA 00-01 DER,CALAVERAS,NISSAN,TAIWAN,1100
315-1933L,CALAVERA ALTIMA 00-01 IZQ,CALAVERAS,NISSAN,TAIWAN,1000
315-1933R,CALAVERA ALTIMA 00-01 DER,CALAVERAS,NISSAN,TAIWAN,1000
315-1934L,CALAVERA SENTRA 01-03 IZQ,CALAVERAS,NISSAN,TAIWAN,500
315-1934R,CALAVERA SENTRA 01-03 DER,CALAVERAS,NISSAN,TAIWAN,500
315-1937L,CALAVERA MAXIMA 02-03 IZQ,CALAVERAS,NISSAN,TAIWAN,1200
315-1937R,CALAVERA MAXIMA 02-03 DER,CALAVERAS,NISSAN,TAIWAN,1200
315-1938L,CALAVERA ALTIMA 02-03 IZQ,CALAVERAS,NISSAN,TAIWAN,1500
315-1938R,CALAVERA ALTIMA 02-03 DER,CALAVERAS,NISSAN,TAIWAN,1500
3153-5073,RAD NISSAN PU 91-93 2.4 LITROS STD 2R LIN,RADIADORES,NISSAN,TAIWAN,1600
3157-5074,RAD TSURU III 92-96 STD 2 LIN,RADIADORES,NISSAN,TAIWAN,1800
3158-5074A,RAD TSURU III 92-96 AUT 2 LIN,RADIADORES,NISSAN,TAIWAN,2100
316-1101L,FARO MAZDA PU 94-97 C/AJUSTES IZQ ***,FAROS,MAZDA,TAIWAN,900
316-1101R,FARO MAZDA PU 94-97 C/AJUSTES DER ***,FAROS,MAZDA,TAIWAN,900
316-1501L,CUARTO PUNTA MAZDA PU 94-97 BICOLOR IZQ ***,CUARTOS,MAZDA,TAIWAN,220
316-1501R,CUARTO PUNTA MAZDA PU 94-97 BICOLOR DER ***,CUARTOS,MAZDA,TAIWAN,220
316-1503L,CUARTO PUNTA MAZDA PU 86-93 BICOLOR IZQ,CUARTOS,MAZDA,TAIWAN,220
316-1503R,CUARTO PUNTA MAZDA PU 86-93 BICOLOR DER,CUARTOS,MAZDA,TAIWAN,220
316-1601N,CUARTO FRONTAL MAZDA PU 94-97 AMBAR LH=RH ***,CUARTOS,MAZDA,TAIWAN,200
316-1901L,CALAVERA MAZDA PU 94-00 IZQ ***,CALAVERAS,MAZDA,TAIWAN,500
316-1901R,CALAVERA MAZDA PU 94-00 DER ***,CALAVERAS,MAZDA,TAIWAN,500
3163-5164,RAD TOPAZ / GHIA 92-94 STD 2R LIN,RADIADORES,FORD,TAIWAN,2200
3165-5164A,RAD TOPAZ / GHIA 92-94 AUT 2R LIN,RADIADORES,FORD,TAIWAN,2400
3169-5070A,RAD TSURU II 88-91 AUT 2 LIN,RADIADORES,NISSAN,TAIWAN,2000
317-1106L,FARO ACCORD 94-97 C/BASE IZQ,FAROS,HONDA,TAIWAN,1100
317-1106R,FARO ACCORD 94-97 C/BASE DER,FAROS,HONDA,TAIWAN,1100
317-1107L,FARO CIVIC 96-98 IZQ,FAROS,HONDA,TAIWAN,1000
317-1107R,FARO CIVIC 96-98 DER,FAROS,HONDA,TAIWAN,1000
317-1114L,FARO ACCORD 98-00 IZQ,FAROS,HONDA,TAIWAN,1100
317-1114LN,FARO ACCORD 01-02 IZQ,FAROS,HONDA,TAIWAN,1200
317-1114R,FARO ACCORD 98-00 DER,FAROS,HONDA,TAIWAN,1100
317-1114RN,FARO ACCORD 01-02 DER,FAROS,HONDA,TAIWAN,1200
317-1116L,FARO CIVIC 99-00 IZQ,FAROS,HONDA,TAIWAN,1300
317-1116R,FARO CIVIC 99-00 DER,FAROS,HONDA,TAIWAN,1300
317-1119L,FARO CIVIC 01-03 SEDAN IZQ,FAROS,HONDA,TAIWAN,1500
317-1119R,FARO CIVIC 01-03 SEDAN DER,FAROS,HONDA,TAIWAN,1500
317-1120L,FARO ODYSSEY 99-03 IZQ,FAROS,HONDA,TAIWAN,2200
317-1120R,FARO ODYSSEY 99-03 DER,FAROS,HONDA,TAIWAN,2200
317-1127L,FARO CR-V 02-03 IZQ,FAROS,HONDA,NO PROPORCIONADO,2000
317-1127R,FARO CR-V 02-03 DER,FAROS,HONDA,NO PROPORCIONADO,2000
317-1303L,CALAVERA ACCORD 96-97 ROJO/BCO INT IZQ,CALAVERAS,HONDA,TAIWAN,500
317-1303R,CALAVERA ACCORD 96-97 ROJO/BCO INT DER,CALAVERAS,HONDA,TAIWAN,500
317-1307L,CALAVERA ACCORD 98-00 ROJO/BCO INT IZQ,CALAVERAS,HONDA,TAIWAN,700
317-1307R,CALAVERA ACCORD 98-00 ROJO/BCO INT DER,CALAVERAS,HONDA,TAIWAN,700
317-1308L,CALAVERA CIVIC 01-02 SDN ROJO/BCO INT IZQ,CALAVERAS,HONDA,TAIWAN,600
317-1308R,CALAVERA CIVIC 01-02 SDN ROJO/BCO INT DER,CALAVERAS,HONDA,TAIWAN,600
317-1309L,CALAVERA ACCORD 01-02 ROJO/BCO INT IZQ,CALAVERAS,HONDA,TAIWAN,800
317-1309R,CALAVERA ACCORD 01-02 ROJO/BCO INT DER,CALAVERAS,HONDA,TAIWAN,800
317-1509L,CUARTO PUNTA ACCORD 94-97 BICOLOR IZQ,CUARTOS,HONDA,TAIWAN,200
317-1509R,CUARTO PUNTA ACCORD 94-97 BICOLOR DER,CUARTOS,HONDA,TAIWAN,200
317-1910L,CALAVERA CIVIC 96-98 SDN ROJO/AMBAR EXT IZQ,CALAVERAS,HONDA,TAIWAN,600
317-1910R,CALAVERA CIVIC 96-98 SDN ROJO/AMBAR EXT DER,CALAVERAS,HONDA,TAIWAN,600
317-1911L,CALAVERA ACCORD 96-97 ROJO/BCO EXT IZQ,CALAVERAS,HONDA,TAIWAN,600
317-1911R,CALAVERA ACCORD 96-97 ROJO/BCO EXT DER,CALAVERAS,HONDA,TAIWAN,600
317-1923L,CALAVERA ACCORD 98-00 ROJO/BCO EXT IZQ,CALAVERAS,HONDA,TAIWAN,800
317-1923R,CALAVERA ACCORD 98-00 ROJO/BCO EXT DER,CALAVERAS,HONDA,TAIWAN,800
