Folio,ClienteID,VendedorID,TimeID
A006029,5126,7,20181021
A006030,5040,7,20190111
A006031,5050,7,20190221
A006032,5099,7,20201006
A006033,5088,4,20211005
A006034,5124,1,20210120
A006035,NO PROPORCIONADO,NO PROPORCIONADO,20160923
A006036,NO PROPORCIONADO,NO PROPORCIONADO,20170202
A006037,5432,8,20170705
A006038,5509,1,20211117
A006039,0106,3,20150819
A006040,0026,3,20190412
A006041,NO PROPORCIONADO,NO PROPORCIONADO,20140411
A006042,5128,2,20150529
A006043,5669,6,20180814
A006044,5131,1,20181016
A006045,5134,1,20160606
A006046,5061,8,20170605
A006047,5223,1,20191025
A006048,5223,1,20160121
A006049,5509,1,20220614
A006050,5509,1,20180314
A006051,5143,1,20171107
A006052,5326,4,20220812
A006053,5374,6,20170111
A006054,5396,4,20141129
A006055,5421,4,20190105
A006056,5177,7,20161008
A006057,5014,7,20140823
A006058,5819,5,20201020
A006059,5183,2,20160130
A006060,5193,2,20140904
A006061,5195,7,20181126
A006062,5119,7,20160203
A006063,5001,7,20170504
A006064,5226,7,20191230
A006065,0106,3,20171121
A006066,0034,3,20201101
A006067,5942,8,20181217
A006068,5343,8,20180424
A006069,5363,8,20150905
A006070,5230,8,20200119
A006071,5098,1,20141206
A006072,5173,8,20190516
A006073,5075,8,20210827
A006074,5208,2,20180720
A006075,0106,3,20140608
A006076,5195,7,20171202
A006077,5333,4,20140127
A006078,5537,6,20220702
A006079,5046,7,20190514
A006080,5046,7,20181010
A006081,5237,1,20170403
A006082,5262,1,20170624
A006083,5169,1,20180406
A006084,5038,2,20160201
A006085,5286,1,20190509
A006086,5245,7,20210328
A006087,5246,7,20190226
A006088,5700,5,20150525
A006089,5700,5,20220131
A006090,5134,1,20210623
A006091,5223,1,20180523
A006092,5223,1,20150422
A006093,NO PROPORCIONADO,NO PROPORCIONADO,20190126
A006094,NO PROPORCIONADO,NO PROPORCIONADO,20140201
A006095,NO PROPORCIONADO,NO PROPORCIONADO,20140123
A006096,NO PROPORCIONADO,NO PROPORCIONADO,20140701
A006097,NO PROPORCIONADO,NO PROPORCIONADO,20150516
A006098,NO PROPORCIONADO,NO PROPORCIONADO,20200823
A006099,0106,3,20141008
A006100,0018,3,20210813
A006101,NO PROPORCIONADO,NO PROPORCIONADO,20220427
A006102,NO PROPORCIONADO,NO PROPORCIONADO,20210125
A006103,0106,3,20160715
A006104,NO PROPORCIONADO,NO PROPORCIONADO,20190508
A006105,0106,3,20170616
A006106,NO PROPORCIONADO,NO PROPORCIONADO,20171226
A006107,NO PROPORCIONADO,NO PROPORCIONADO,20160302
A006108,NO PROPORCIONADO,NO PROPORCIONADO,20211115
A006109,NO PROPORCIONADO,NO PROPORCIONADO,20191204
A006110,NO PROPORCIONADO,NO PROPORCIONADO,20210210
A006111,5431,6,20191017
A006112,5431,6,20170129
A006113,5431,6,20220624
A006114,5080,2,20190110
A006115,5082,NO PROPORCIONADO,20210520
A006116,0018,3,20150403
A006117,0018,3,20201211
A006118,0018,3,20220714
A006119,0018,3,20190318
A006120,5295,8,20161129
A006121,5031,8,20220909
A006122,NO PROPORCIONADO,NO PROPORCIONADO,20210716
A006123,NO PROPORCIONADO,NO PROPORCIONADO,20170716
A006124,NO PROPORCIONADO,NO PROPORCIONADO,20160225
A006125,NO PROPORCIONADO,NO PROPORCIONADO,20170524
A006126,NO PROPORCIONADO,NO PROPORCIONADO,20191002
A006127,NO PROPORCIONADO,NO PROPORCIONADO,20210415
A006128,NO PROPORCIONADO,NO PROPORCIONADO,20180225
A006129,0018,3,20201219
A006130,NO PROPORCIONADO,NO PROPORCIONADO,20180815
A006131,5682,4,20201205
A006132,5682,4,20180803
A006133,5440,9,20170715
A006134,5034,8,20210305
A006135,5687,4,20180704
A006136,5053,2,20200304
A006137,5687,4,20150920
A006138,5193,2,20150912
A006139,NO PROPORCIONADO,NO PROPORCIONADO,20140819
A006140,0093,3,20200620
A006141,0034,3,20170629
A006142,0114,3,20211229
A006143,0107,4,20190815
A006144,5001,7,20190917
A006145,0008,3,20170309
A006146,0106,3,20220310
A006147,0106,3,20171107
A006148,NO PROPORCIONADO,NO PROPORCIONADO,20170530
A006149,0018,3,20171024
A006150,NO PROPORCIONADO,NO PROPORCIONADO,20170820
A006151,NO PROPORCIONADO,NO PROPORCIONADO,20211025
A006152,NO PROPORCIONADO,NO PROPORCIONADO,20190328
A006153,5209,8,20160804
A006154,5285,4,20151127
A006155,5124,1,20201110
A006156,5930,5,20221121
A006157,NO PROPORCIONADO,NO PROPORCIONADO,20161103
A006158,NO PROPORCIONADO,NO PROPORCIONADO,20160125
A006159,NO PROPORCIONADO,NO PROPORCIONADO,20150524
A006160,NO PROPORCIONADO,NO PROPORCIONADO,20210126
A006161,NO PROPORCIONADO,NO PROPORCIONADO,20140209
A006162,NO PROPORCIONADO,NO PROPORCIONADO,20190829
A006163,NO PROPORCIONADO,NO PROPORCIONADO,20211212
A006164,NO PROPORCIONADO,NO PROPORCIONADO,20200630
A006165,NO PROPORCIONADO,NO PROPORCIONADO,20170501
A006166,0007,3,20200318
A006167,NO PROPORCIONADO,NO PROPORCIONADO,20200314
A006168,NO PROPORCIONADO,NO PROPORCIONADO,20170507
A006169,5286,1,20210905
A006170,0007,3,20140110
A006171,5018,7,20180108
A006172,NO PROPORCIONADO,NO PROPORCIONADO,20161218
A006173,0018,3,20190203
A006174,NO PROPORCIONADO,NO PROPORCIONADO,20161219
A006175,NO PROPORCIONADO,NO PROPORCIONADO,20170923
A006176,NO PROPORCIONADO,NO PROPORCIONADO,20180706
A006177,5080,2,20160803
A006178,5827,2,20210530
A006179,5082,2,20150419
A006180,5082,2,20150908
A006181,5210,8,20221018
A006182,5074,NO PROPORCIONADO,20170204
A006183,0093,3,20160406
A006184,5080,2,20160304
A006185,0024,3,20221128
A006186,5449,9,20150411
A006187,NO PROPORCIONADO,NO PROPORCIONADO,20171012
A006188,NO PROPORCIONADO,NO PROPORCIONADO,20220102
A006189,NO PROPORCIONADO,NO PROPORCIONADO,20150628
A006190,NO PROPORCIONADO,NO PROPORCIONADO,20220630
A006191,NO PROPORCIONADO,NO PROPORCIONADO,20150721
A006192,0129,10,20140821
A006193,NO PROPORCIONADO,NO PROPORCIONADO,20191208
A006194,NO PROPORCIONADO,NO PROPORCIONADO,20190908
A006195,NO PROPORCIONADO,NO PROPORCIONADO,20180702
A006196,NO PROPORCIONADO,NO PROPORCIONADO,20150903
A006197,NO PROPORCIONADO,NO PROPORCIONADO,20160506
A006198,NO PROPORCIONADO,NO PROPORCIONADO,20210802
A006199,NO PROPORCIONADO,NO PROPORCIONADO,20180307
A006200,NO PROPORCIONADO,NO PROPORCIONADO,20170822
A006201,NO PROPORCIONADO,NO PROPORCIONADO,20140225
A006202,NO PROPORCIONADO,NO PROPORCIONADO,20181006
A006203,NO PROPORCIONADO,NO PROPORCIONADO,20140209
A006204,NO PROPORCIONADO,NO PROPORCIONADO,20200326
A006205,5038,2,20201214
A006206,NO PROPORCIONADO,NO PROPORCIONADO,20190622
A006207,5159,7,20181003
A006208,5099,7,20150714
A006209,5222,7,20171026
A006210,0093,3,20200115
A006211,NO PROPORCIONADO,NO PROPORCIONADO,20190612
A006212,0018,3,20141005
A006213,0105,3,20150118
A006214,0121,3,20181012
A006215,0018,3,20140421
A006216,NO PROPORCIONADO,NO PROPORCIONADO,20160609
A006217,NO PROPORCIONADO,NO PROPORCIONADO,20150623
A006218,5034,8,20220103
A006219,5044,2,20190812
A006220,5057,2,20150126
A006221,5054,2,20201122
A006222,5031,8,20150425
A006223,0106,3,20180805
A006224,5603,4,20220423
A006225,NO PROPORCIONADO,NO PROPORCIONADO,20140218
A006226,NO PROPORCIONADO,NO PROPORCIONADO,20141024
A006227,5214,4,20160413
A006228,0032,4,20151019
A006229,5056,8,20200922
A006230,5223,1,20221010
A006231,5134,1,20160624
A006232,NO PROPORCIONADO,NO PROPORCIONADO,20180723
A006233,NO PROPORCIONADO,NO PROPORCIONADO,20210225
A006234,5150,1,20160802
A006235,NO PROPORCIONADO,NO PROPORCIONADO,20140807
A006236,NO PROPORCIONADO,NO PROPORCIONADO,20200909
A006237,5103,8,20140326
A006238,5709,7,20170917
A006239,5187,7,20170804
A006240,5001,7,20161125
A006241,5001,7,20220319
A006242,5509,1,20211214
A006243,0093,3,20170808
A006244,5509,1,20180614
A006245,5509,1,20171125
A006246,5509,1,20160405
A006247,5509,1,20210318
A006248,5509,1,20221206
A006249,5509,1,20161015
A006250,5509,1,20180207
A006251,0106,3,20210113
A006252,NO PROPORCIONADO,NO PROPORCIONADO,20190207
A006253,NO PROPORCIONADO,NO PROPORCIONADO,20160317
A006254,5669,6,20201030
A006255,5194,5,20140104
A006256,5194,5,20161031
A006257,5669,6,20150311
A006258,NO PROPORCIONADO,NO PROPORCIONADO,20170827
A006259,NO PROPORCIONADO,NO PROPORCIONADO,20190128
A006260,5226,7,20150527
A006261,5124,1,20220327
A006262,0024,3,20160203
A006263,NO PROPORCIONADO,NO PROPORCIONADO,20200903
A006264,NO PROPORCIONADO,NO PROPORCIONADO,20171008
A006265,NO PROPORCIONADO,NO PROPORCIONADO,20210912
A006266,NO PROPORCIONADO,NO PROPORCIONADO,20200817
A006267,NO PROPORCIONADO,NO PROPORCIONADO,20200731
A006268,NO PROPORCIONADO,NO PROPORCIONADO,20220614
A006269,NO PROPORCIONADO,NO PROPORCIONADO,20220602
A006270,0018,3,20161229
A006271,0121,3,20211022
A006272,0008,3,20191130
A006273,NO PROPORCIONADO,NO PROPORCIONADO,20170119
A006274,5020,8,20200531
A006275,NO PROPORCIONADO,NO PROPORCIONADO,20180405
A006276,0007,3,20161115
A006277,5210,8,20220606
A006278,NO PROPORCIONADO,NO PROPORCIONADO,20181004
A006279,NO PROPORCIONADO,NO PROPORCIONADO,20160524
A006280,0034,3,20180811
A006281,NO PROPORCIONADO,NO PROPORCIONADO,20211004
A006282,5018,7,20211104
A006283,5018,7,20150603
A006284,5143,1,20220601
A006285,5396,4,20160418
A006286,5387,4,20210820
A006287,5014,7,20210122
A006288,5062,7,20201207
A006289,5183,2,20220102
A006290,5007,7,20160806
A006291,5933,8,20191130
A006292,5421,4,20190130
A006293,5760,8,20190924
A006294,5308,4,20180923
A006295,5333,4,20190523
A006296,5075,8,20190303
A006297,5031,8,20190218
A006298,5650,2,20201013
A006299,NO PROPORCIONADO,NO PROPORCIONADO,20181008
A006300,5933,8,20161213
A006301,5218,8,20180427
A006302,NO PROPORCIONADO,NO PROPORCIONADO,20210710
A006303,5645,6,20211119
A006304,5645,6,20140527
A006305,5026,2,20210209
A006306,5026,2,20150117
A006307,0114,3,20151213
A006308,0025,3,20141010
A006309,0114,3,20150325
A006310,5867,9,20180103
A006311,0024,3,20150912
A006312,5449,9,20210105
A006313,5018,7,20150208
A006314,NO PROPORCIONADO,NO PROPORCIONADO,20190601
A006315,NO PROPORCIONADO,NO PROPORCIONADO,20160305
A006316,5020,8,20140912
A006317,0034,3,20150825
A006318,9999,0,20190830
A006319,NO PROPORCIONADO,NO PROPORCIONADO,20140502
A006320,NO PROPORCIONADO,NO PROPORCIONADO,20181001
A006321,NO PROPORCIONADO,NO PROPORCIONADO,20170508
A006322,5285,4,20170710
A006323,0024,3,20211130
A006324,0018,3,20160103
A006325,5764,3,20190910
A006326,NO PROPORCIONADO,NO PROPORCIONADO,20210102
A006327,NO PROPORCIONADO,NO PROPORCIONADO,20190717
A006328,NO PROPORCIONADO,NO PROPORCIONADO,20180817
A006329,5449,9,20181114
A006330,0018,3,20150925
A006331,5603,4,20190507
A006332,5057,2,20190212
A006333,5034,8,20170905
A006334,NO PROPORCIONADO,NO PROPORCIONADO,20180504
A006335,5509,1,20210710
A006336,5509,1,20210411
A006337,5509,1,20160607
A006338,5132,1,20210920
A006339,5223,1,20220307
A006340,5223,1,20150727
A006341,5130,1,20140806
A006342,5459,6,20221109
A006343,5603,4,20170605
A006344,NO PROPORCIONADO,NO PROPORCIONADO,20190901
A006345,5034,8,20150105
A006346,NO PROPORCIONADO,NO PROPORCIONADO,20140713
A006347,5061,8,20220122
A006348,5061,8,20180214
A006349,NO PROPORCIONADO,NO PROPORCIONADO,20200418
A006350,5046,7,20221002
A006351,5128,2,20160125
A006352,NO PROPORCIONADO,NO PROPORCIONADO,20190327
A006353,NO PROPORCIONADO,NO PROPORCIONADO,20160821
A006354,5195,7,20141227
A006355,5509,1,20200617
A006356,5764,3,20210928
A006357,0034,3,20150908
A006358,5764,3,20160116
A006359,0018,3,20210729
A006360,NO PROPORCIONADO,NO PROPORCIONADO,20191219
A006361,0034,3,20210409
A006362,NO PROPORCIONADO,NO PROPORCIONADO,20191020
A006363,NO PROPORCIONADO,NO PROPORCIONADO,20150208
A006364,NO PROPORCIONADO,NO PROPORCIONADO,20190829
A006365,NO PROPORCIONADO,NO PROPORCIONADO,20181106
A006366,5194,5,20210531
A006367,5011,7,20210420
A006368,5187,7,20170510
A006369,5490,4,20161122
A006370,NO PROPORCIONADO,NO PROPORCIONADO,20171002
A006371,0018,3,20170704
A006372,5096,7,20160223
A006373,5096,7,20160105
A006374,5096,7,20220911
A006375,NO PROPORCIONADO,NO PROPORCIONADO,20191221
A006376,5176,8,20220105
A006377,5440,9,20160708
A006378,5013,7,20170314
A006379,5050,7,20210302
A006380,5885,4,20220404
A006381,5885,4,20160928
A006382,NO PROPORCIONADO,NO PROPORCIONADO,20170825
A006383,0024,3,20200819
A006384,5831,9,20220126
A006385,0018,3,20180219
A006386,0034,3,20160811
A006387,5001,7,20170918
A006388,5088,4,20201105
A006389,5214,4,20150329
A006390,5124,1,20151121
A006391,5409,8,20170304
A006392,5838,6,20181125
A006393,5031,8,20220510
A006394,5793,9,20180930
A006395,5421,4,20211028
A006396,5075,8,20190925
A006397,5051,8,20180225
A006398,5919,6,20160205
A006399,5169,1,20191118
A006400,5262,1,20171204
A006401,5237,1,20150720
A006402,5325,1,20160310
A006403,5226,7,20211207
A006404,5080,2,20150903
A006405,5082,2,20140726
A006406,5841,7,20180731
A006407,5841,7,20210825
A006408,5092,7,20171104
A006409,5661,1,20180124
A006410,NO PROPORCIONADO,NO PROPORCIONADO,20150814
A006411,NO PROPORCIONADO,NO PROPORCIONADO,20200107
A006412,NO PROPORCIONADO,NO PROPORCIONADO,20160307
A006413,5869,9,20191201
A006414,NO PROPORCIONADO,NO PROPORCIONADO,20170410
A006415,5213,8,20170719
A006416,5245,7,20200416
A006417,5143,1,20170221
A006418,5062,7,20150805
A006419,5330,4,20211019
A006420,5796,9,20180120
A006421,5241,7,20220401
A006422,5449,9,20170205
A006423,5159,7,20211225
A006424,5099,7,20160418
A006425,NO PROPORCIONADO,NO PROPORCIONADO,20180606
A006426,5099,7,20191004
A006427,NO PROPORCIONADO,NO PROPORCIONADO,20180421
A006428,5241,7,20180417
A006429,5241,7,20181227
A006430,5159,7,20150812
A006431,NO PROPORCIONADO,NO PROPORCIONADO,20170113
A006432,5159,7,20191023
A006433,5159,7,20221026
A006434,5159,7,20220409
A006435,5159,7,20150111
A006436,NO PROPORCIONADO,NO PROPORCIONADO,20171010
A006437,NO PROPORCIONADO,NO PROPORCIONADO,20180302
A006438,5159,7,20151222
A006439,0082,3,20141224
A006440,5423,7,20220122
A006441,NO PROPORCIONADO,NO PROPORCIONADO,20171118
A006442,5221,7,20150802
A006443,0011,3,20190807
A006444,5187,7,20180516
A006445,5603,NO PROPORCIONADO,20160505
A006446,5036,2,20170110
A006447,5057,2,20220828
A006448,5034,8,20210327
A006449,5059,2,20150120
A006450,NO PROPORCIONADO,NO PROPORCIONADO,20170908
A006451,NO PROPORCIONADO,NO PROPORCIONADO,20140507
A006452,0018,3,20190414
A006453,NO PROPORCIONADO,NO PROPORCIONADO,20160429
A006454,0018,3,20180404
A006455,5262,1,20210201
A006456,5262,1,20150517
A006457,5046,7,20170531
A006458,5638,1,20210918
A006459,0110,3,20170307
A006460,NO PROPORCIONADO,NO PROPORCIONADO,20180308
A006461,0018,3,20191105
A006462,5070,1,20151013
A006463,5760,8,20140603
A006464,5219,1,20190917
A006465,5219,1,20170728
A006466,5070,1,20160507
A006467,0082,3,20211004
A006468,0110,3,20200613
A006469,NO PROPORCIONADO,NO PROPORCIONADO,20140404
A006470,0098,3,20200201
A006471,5867,9,20190516
A006472,5219,1,20140507
A006473,0093,3,20140425
A006474,5075,8,20160805
A006475,5124,1,20180811
A006476,5195,7,20210924
A006477,5119,7,20141112
A006478,NO PROPORCIONADO,NO PROPORCIONADO,20190809
A006479,NO PROPORCIONADO,NO PROPORCIONADO,20170810
A006480,5193,2,20220227
A006481,5080,2,20190319
A006482,5450,4,20140610
A006483,5230,8,20160102
A006484,5343,8,20151026
A006485,5293,8,20160814
A006486,5467,5,20150404
A006487,5113,8,20210606
A006488,5064,8,20220915
A006489,5074,8,20171126
A006490,5112,1,20140216
A006491,5074,8,20221115
A006492,NO PROPORCIONADO,NO PROPORCIONADO,20170207
A006493,NO PROPORCIONADO,NO PROPORCIONADO,20220618
A006494,NO PROPORCIONADO,NO PROPORCIONADO,20170118
A006495,NO PROPORCIONADO,NO PROPORCIONADO,20150414
A006496,5902,10,20180908
A006497,NO PROPORCIONADO,NO PROPORCIONADO,20210731
A006498,NO PROPORCIONADO,NO PROPORCIONADO,20201204
A006499,5217,1,20220203
A006500,5130,1,20160702
A006501,5130,1,20151024
A006502,5132,1,20220310
A006503,5223,1,20140719
A006504,5223,1,20190501
A006505,5509,1,20141229
A006506,5509,1,20190523
A006507,5509,1,20210711
A006508,0034,3,20210407
A006509,NO PROPORCIONADO,NO PROPORCIONADO,20150519
A006510,NO PROPORCIONADO,NO PROPORCIONADO,20140915
A006511,5173,8,20140817
A006512,5031,8,20170811
A006513,NO PROPORCIONADO,NO PROPORCIONADO,20180220
A006514,NO PROPORCIONADO,NO PROPORCIONADO,20160213
A006515,NO PROPORCIONADO,NO PROPORCIONADO,20221210
A006516,0121,3,20210218
A006517,NO PROPORCIONADO,NO PROPORCIONADO,20180816
A006518,5222,7,20220426
A006519,0107,4,20140724
A006520,0024,3,20191117
A006521,5097,1,20171212
A006522,5097,1,20190527
A006523,NO PROPORCIONADO,NO PROPORCIONADO,20211120
A006524,NO PROPORCIONADO,NO PROPORCIONADO,20151010
A006525,5223,1,20171023
A006526,5223,1,20170801
A006527,5150,1,20160202
A006528,5150,1,20191221
A006529,5097,1,20150301
A006530,NO PROPORCIONADO,NO PROPORCIONADO,20220502
A006531,NO PROPORCIONADO,NO PROPORCIONADO,20210817
A006532,NO PROPORCIONADO,NO PROPORCIONADO,20140331
A006533,0008,3,20191105
A006534,5245,7,20210522
A006535,5056,8,20160409
A006536,NO PROPORCIONADO,NO PROPORCIONADO,20210210
A006537,0008,3,20151123
A006538,5056,8,20190724
A006539,5056,8,20210830
A006540,NO PROPORCIONADO,NO PROPORCIONADO,20140121
A006541,NO PROPORCIONADO,NO PROPORCIONADO,20140709
A006542,0083,3,20220925
A006543,0007,3,20150117
A006544,0024,3,20160814
A006545,5134,1,20190106
A006546,5204,8,20191212
A006547,0095,3,20170323
A006548,NO PROPORCIONADO,NO PROPORCIONADO,20201224
A006549,5851,5,20220204
A006550,5034,8,20220102
A006551,5044,2,20180602
A006552,5603,4,20200818
A006553,NO PROPORCIONADO,NO PROPORCIONADO,20190322
A006554,NO PROPORCIONADO,NO PROPORCIONADO,20140509
A006555,NO PROPORCIONADO,NO PROPORCIONADO,20140329
A006556,NO PROPORCIONADO,NO PROPORCIONADO,20180913
A006557,NO PROPORCIONADO,NO PROPORCIONADO,20221127
A006558,NO PROPORCIONADO,NO PROPORCIONADO,20180826
A006559,NO PROPORCIONADO,NO PROPORCIONADO,20220802
A006560,NO PROPORCIONADO,NO PROPORCIONADO,20150205
A006561,NO PROPORCIONADO,NO PROPORCIONADO,20170211
A006562,NO PROPORCIONADO,NO PROPORCIONADO,20190720
A006563,NO PROPORCIONADO,NO PROPORCIONADO,20160627
A006564,NO PROPORCIONADO,NO PROPORCIONADO,20180614
A006565,NO PROPORCIONADO,NO PROPORCIONADO,20161020
A006566,5001,7,20220815
A006567,5950,8,20180629
A006568,5088,4,20190316
A006569,0068,3,20170622
A006570,0106,3,20160105
A006571,0032,3,20170221
A006572,5947,8,20190118
A006573,5285,4,20190226
A006574,5039,7,20160305
A006575,5046,7,20191107
A006576,5081,2,20220615
A006577,5050,7,20141116
A006578,5333,4,20150616
A006579,5029,7,20140729
A006580,5219,1,20170809
A006581,5219,1,20200723
A006582,5150,1,20180327
A006583,5907,9,20200328
A006584,0105,3,20200201
A006585,NO PROPORCIONADO,NO PROPORCIONADO,20150705
A006586,NO PROPORCIONADO,NO PROPORCIONADO,20150318
A006587,NO PROPORCIONADO,NO PROPORCIONADO,20210403
A006588,5204,8,20140318
A006589,5080,2,20160409
A006590,5080,2,20140113
A006591,NO PROPORCIONADO,NO PROPORCIONADO,20150507
A006592,NO PROPORCIONADO,NO PROPORCIONADO,20150102
A006593,NO PROPORCIONADO,NO PROPORCIONADO,20170921
A006594,NO PROPORCIONADO,NO PROPORCIONADO,20211228
A006595,0121,3,20200818
A006596,0103,5,20220920
A006597,5285,4,20220128
A006598,0112,0,20191213
A006599,0114,3,20210601
A006600,NO PROPORCIONADO,NO PROPORCIONADO,20201009
A006601,NO PROPORCIONADO,NO PROPORCIONADO,20190725
A006602,NO PROPORCIONADO,NO PROPORCIONADO,20200323
A006603,NO PROPORCIONADO,NO PROPORCIONADO,20150503
A006604,NO PROPORCIONADO,NO PROPORCIONADO,20200726
A006605,NO PROPORCIONADO,NO PROPORCIONADO,20200623
A006606,NO PROPORCIONADO,NO PROPORCIONADO,20180504
A006607,NO PROPORCIONADO,NO PROPORCIONADO,20200716
A006608,5162,7,20181127
A006609,5206,7,20221116
A006610,5915,5,20210411
A006611,5262,1,20140420
A006612,5325,1,20161226
A006613,5673,6,20150305
A006614,5169,1,20210812
A006615,0024,3,20201007
A006616,0018,3,20210729
A006617,NO PROPORCIONADO,NO PROPORCIONADO,20220222
A006618,NO PROPORCIONADO,NO PROPORCIONADO,20210310
A006619,5014,7,20210208
A006620,5014,7,20180106
A006621,5014,7,20221229
A006622,5092,7,20190419
A006623,5062,7,20200104
A006624,5421,4,20190717
A006625,NO PROPORCIONADO,NO PROPORCIONADO,20161228
A006626,0092,3,20171002
A006627,5214,4,20160128
A006628,NO PROPORCIONADO,NO PROPORCIONADO,20200523
A006629,NO PROPORCIONADO,NO PROPORCIONADO,20160910
A006630,NO PROPORCIONADO,NO PROPORCIONADO,20150714
A006631,NO PROPORCIONADO,NO PROPORCIONADO,20210219
A006632,NO PROPORCIONADO,NO PROPORCIONADO,20161013
A006633,5396,4,20150513
A006634,5188,7,20160404
A006635,5603,4,20180123
A006636,5053,2,20161207
A006637,5034,8,20150111
A006638,5390,1,20180730
A006639,5054,2,20200516
A006640,5295,8,20221113
A006641,NO PROPORCIONADO,NO PROPORCIONADO,20210620
A006642,NO PROPORCIONADO,NO PROPORCIONADO,20190726
