TimeID,Anio,Semestre,Cuatrimestre,Trimestre,Mes,Dia_semana,Dia
20220928,2022,2S,3C,3T,9,Wednesday,28
20220929,2022,2S,3C,3T,9,Thursday,29
20220930,2022,2S,3C,3T,9,Friday,30
20221001,2022,2S,3C,4T,10,Saturday,1
20221002,2022,2S,3C,4T,10,Sunday,2
20221003,2022,2S,3C,4T,10,Monday,3
20221004,2022,2S,3C,4T,10,Tuesday,4
20221005,2022,2S,3C,4T,10,Wednesday,5
20221006,2022,2S,3C,4T,10,Thursday,6
20221007,2022,2S,3C,4T,10,Friday,7
20221008,2022,2S,3C,4T,10,Saturday,8
20221009,2022,2S,3C,4T,10,Sunday,9
20221010,2022,2S,3C,4T,10,Monday,10
20221011,2022,2S,3C,4T,10,Tuesday,11
20221012,2022,2S,3C,4T,10,Wednesday,12
20221013,2022,2S,3C,4T,10,Thursday,13
20221014,2022,2S,3C,4T,10,Friday,14
20221015,2022,2S,3C,4T,10,Saturday,15
20221016,2022,2S,3C,4T,10,Sunday,16
20221017,2022,2S,3C,4T,10,Monday,17
20221018,2022,2S,3C,4T,10,Tuesday,18
20221019,2022,2S,3C,4T,10,Wednesday,19
20221020,2022,2S,3C,4T,10,Thursday,20
20221021,2022,2S,3C,4T,10,Friday,21
20221022,2022,2S,3C,4T,10,Saturday,22
20221023,2022,2S,3C,4T,10,Sunday,23
20221024,2022,2S,3C,4T,10,Monday,24
20221025,2022,2S,3C,4T,10,Tuesday,25
20221026,2022,2S,3C,4T,10,Wednesday,26
20221027,2022,2S,3C,4T,10,Thursday,27
20221028,2022,2S,3C,4T,10,Friday,28
20221029,2022,2S,3C,4T,10,Saturday,29
20221030,2022,2S,3C,4T,10,Sunday,30
20221031,2022,2S,3C,4T,10,Monday,31
20221101,2022,2S,3C,4T,11,Tuesday,1
20221102,2022,2S,3C,4T,11,Wednesday,2
20221103,2022,2S,3C,4T,11,Thursday,3
20221104,2022,2S,3C,4T,11,Friday,4
20221105,2022,2S,3C,4T,11,Saturday,5
20221106,2022,2S,3C,4T,11,Sunday,6
20221107,2022,2S,3C,4T,11,Monday,7
20221108,2022,2S,3C,4T,11,Tuesday,8
20221109,2022,2S,3C,4T,11,Wednesday,9
20221110,2022,2S,3C,4T,11,Thursday,10
20221111,2022,2S,3C,4T,11,Friday,11
20221112,2022,2S,3C,4T,11,Saturday,12
20221113,2022,2S,3C,4T,11,Sunday,13
20221114,2022,2S,3C,4T,11,Monday,14
20221115,2022,2S,3C,4T,11,Tuesday,15
20221116,2022,2S,3C,4T,11,Wednesday,16
20221117,2022,2S,3C,4T,11,Thursday,17
20221118,2022,2S,3C,4T,11,Friday,18
20221119,2022,2S,3C,4T,11,Saturday,19
20221120,2022,2S,3C,4T,11,Sunday,20
20221121,2022,2S,3C,4T,11,Monday,21
20221122,2022,2S,3C,4T,11,Tuesday,22
20221123,2022,2S,3C,4T,11,Wednesday,23
20221124,2022,2S,3C,4T,11,Thursday,24
20221125,2022,2S,3C,4T,11,Friday,25
20221126,2022,2S,3C,4T,11,Saturday,26
20221127,2022,2S,3C,4T,11,Sunday,27
20221128,2022,2S,3C,4T,11,Monday,28
20221129,2022,2S,3C,4T,11,Tuesday,29
20221130,2022,2S,3C,4T,11,Wednesday,30
20221201,2022,2S,3C,4T,12,Thursday,1
20221202,2022,2S,3C,4T,12,Friday,2
20221203,2022,2S,3C,4T,12,Saturday,3
20221204,2022,2S,3C,4T,12,Sunday,4
20221205,2022,2S,3C,4T,12,Monday,5
20221206,2022,2S,3C,4T,12,Tuesday,6
20221207,2022,2S,3C,4T,12,Wednesday,7
20221208,2022,2S,3C,4T,12,Thursday,8
20221209,2022,2S,3C,4T,12,Friday,9
20221210,2022,2S,3C,4T,12,Saturday,10
20221211,2022,2S,3C,4T,12,Sunday,11
20221212,2022,2S,3C,4T,12,Monday,12
20221213,2022,2S,3C,4T,12,Tuesday,13
20221214,2022,2S,3C,4T,12,Wednesday,14
20221215,2022,2S,3C,4T,12,Thursday,15
20221216,2022,2S,3C,4T,12,Friday,16
20221217,2022,2S,3C,4T,12,Saturday,17
20221218,2022,2S,3C,4T,12,Sunday,18
20221219,2022,2S,3C,4T,12,Monday,19
20221220,2022,2S,3C,4T,12,Tuesday,20
20221221,2022,2S,3C,4T,12,Wednesday,21
20221222,2022,2S,3C,4T,12,Thursday,22
20221223,2022,2S,3C,4T,12,Friday,23
20221224,2022,2S,3C,4T,12,Saturday,24
20221225,2022,2S,3C,4T,12,Sunday,25
20221226,2022,2S,3C,4T,12,Monday,26
20221227,2022,2S,3C,4T,12,Tuesday,27
20221228,2022,2S,3C,4T,12,Wednesday,28
20221229,2022,2S,3C,4T,12,Thursday,29
20221230,2022,2S,3C,4T,12,Friday,30
20230101,2023,1S,1C,1T,1,Sunday,1
20230118,2023,1S,1C,1T,1,Wednesday,18
20230119,2023,1S,1C,1T,1,Thursday,19
20230125,2023,1S,1C,1T,1,Wednesday,25
20230208,2023,1S,1C,1T,2,Wednesday,8
20230304,2023,1S,1C,1T,3,Saturday,4
20230312,2023,1S,1C,1T,3,Sunday,12
20230319,2023,1S,1C,1T,3,Sunday,19
20230327,2023,1S,1C,1T,3,Monday,27
20230328,2023,1S,1C,1T,3,Tuesday,28
20230410,2023,1S,1C,2T,4,Monday,10
20230415,2023,1S,1C,2T,4,Saturday,15
20230416,2023,1S,1C,2T,4,Sunday,16
20230417,2023,1S,1C,2T,4,Monday,17
20230418,2023,1S,1C,2T,4,Tuesday,18
20230425,2023,1S,1C,2T,4,Tuesday,25
20230428,2023,1S,1C,2T,4,Friday,28
20230430,2023,1S,1C,2T,4,Sunday,30
20230509,2023,1S,2C,2T,5,Tuesday,9
20230515,2023,1S,2C,2T,5,Monday,15
20230524,2023,1S,2C,2T,5,Wednesday,24
20230531,2023,1S,2C,2T,5,Wednesday,31
20230613,2023,1S,2C,2T,6,Tuesday,13
20230616,2023,1S,2C,2T,6,Friday,16
20230619,2023,1S,2C,2T,6,Monday,19
20230623,2023,1S,2C,2T,6,Friday,23
20230624,2023,1S,2C,2T,6,Saturday,24
20230628,2023,1S,2C,2T,6,Wednesday,28
20230709,2023,2S,2C,3T,7,Sunday,9
20230714,2023,2S,2C,3T,7,Friday,14
20230717,2023,2S,2C,3T,7,Monday,17
20230719,2023,2S,2C,3T,7,Wednesday,19
20230727,2023,2S,2C,3T,7,Thursday,27
20230731,2023,2S,2C,3T,7,Monday,31
20230803,2023,2S,2C,3T,8,Thursday,3
20230827,2023,2S,2C,3T,8,Sunday,27
20230828,2023,2S,2C,3T,8,Monday,28
20230904,2023,2S,3C,3T,9,Monday,4
20230916,2023,2S,3C,3T,9,Saturday,16
20230927,2023,2S,3C,3T,9,Wednesday,27
20231014,2023,2S,3C,4T,10,Saturday,14
20231018,2023,2S,3C,4T,10,Wednesday,18
20231022,2023,2S,3C,4T,10,Sunday,22
20231024,2023,2S,3C,4T,10,Tuesday,24
20231026,2023,2S,3C,4T,10,Thursday,26
20231107,2023,2S,3C,4T,11,Tuesday,7
20231108,2023,2S,3C,4T,11,Wednesday,8
20231113,2023,2S,3C,4T,11,Monday,13
20231123,2023,2S,3C,4T,11,Thursday,23
20231202,2023,2S,3C,4T,12,Saturday,2
20231216,2023,2S,3C,4T,12,Saturday,16
20231218,2023,2S,3C,4T,12,Monday,18
20231221,2023,2S,3C,4T,12,Thursday,21
20240110,2024,1S,1C,1T,1,Wednesday,10
20240111,2024,1S,1C,1T,1,Thursday,11
20240204,2024,1S,1C,1T,2,Sunday,4
20240208,2024,1S,1C,1T,2,Thursday,8
20240216,2024,1S,1C,1T,2,Friday,16
20240220,2024,1S,1C,1T,2,Tuesday,20
20240224,2024,1S,1C,1T,2,Saturday,24
20240225,2024,1S,1C,1T,2,Sunday,25
20240305,2024,1S,1C,1T,3,Tuesday,5
20240317,2024,1S,1C,1T,3,Sunday,17
20240324,2024,1S,1C,1T,3,Sunday,24
20240330,2024,1S,1C,1T,3,Saturday,30
20240401,2024,1S,1C,2T,4,Monday,1
20240421,2024,1S,1C,2T,4,Sunday,21
20240427,2024,1S,1C,2T,4,Saturday,27
20240501,2024,1S,2C,2T,5,Wednesday,1
20240512,2024,1S,2C,2T,5,Sunday,12
20240520,2024,1S,2C,2T,5,Monday,20
20240530,2024,1S,2C,2T,5,Thursday,30
20240623,2024,1S,2C,2T,6,Sunday,23
20240702,2024,2S,2C,3T,7,Tuesday,2
20240710,2024,2S,2C,3T,7,Wednesday,10
20240714,2024,2S,2C,3T,7,Sunday,14
20240718,2024,2S,2C,3T,7,Thursday,18
20240722,2024,2S,2C,3T,7,Monday,22
20240723,2024,2S,2C,3T,7,Tuesday,23
20240731,2024,2S,2C,3T,7,Wednesday,31
20240803,2024,2S,2C,3T,8,Saturday,3
20240813,2024,2S,2C,3T,8,Tuesday,13
20240906,2024,2S,3C,3T,9,Friday,6
20240910,2024,2S,3C,3T,9,Tuesday,10
20240912,2024,2S,3C,3T,9,Thursday,12
20240914,2024,2S,3C,3T,9,Saturday,14
20240918,2024,2S,3C,3T,9,Wednesday,18
20240919,2024,2S,3C,3T,9,Thursday,19
20240920,2024,2S,3C,3T,9,Friday,20
20241007,2024,2S,3C,4T,10,Monday,7
20241016,2024,2S,3C,4T,10,Wednesday,16
20241028,2024,2S,3C,4T,10,Monday,28
20241112,2024,2S,3C,4T,11,Tuesday,12
20241122,2024,2S,3C,4T,11,Friday,22
